id,disp_life2,life1,life1color,life2,life2color,next_maintenance_date,opm_color,proposal,used_color,used_year,disp_result,is_red
7932,0,99.65,#006400,99.83,#006400,2019-01-23 18:08:42.1020000,#90EE90,0,#006400,2.9,success,0
7933,0,99.65,#006400,99.83,#006400,2019-01-23 18:08:45.6390000,#90EE90,0,#006400,2.9,success,0
7934,0,99.65,#006400,99.83,#006400,2019-01-23 18:08:45.9100000,#90EE90,0,#006400,2.9,success,0
7935,0,99.65,#006400,99.83,#006400,2019-01-23 18:08:46.1520000,#90EE90,0,#006400,2.9,success,0
7936,0,99.65,#006400,99.83,#006400,2019-01-23 18:08:46.3090000,#90EE90,0,#006400,2.9,success,0
7937,0,99.65,#006400,99.83,#006400,2019-01-23 18:08:46.4810000,#90EE90,0,#006400,2.9,success,0
7938,0,99.71,#006400,99.86,#006400,2019-01-23 18:10:04.6540000,#90EE90,0,#006400,3,success,0
7939,0,99.77,#006400,99.89,#006400,2019-01-23 18:11:19.6270000,#90EE90,0,#006400,3,success,0
7940,0,99.63,#006400,99.81,#006400,2019-01-23 18:12:37.3470000,#90EE90,0,#006400,2.9,success,0
7941,0,99.63,#006400,99.81,#006400,2019-01-23 18:12:39.2540000,#90EE90,0,#006400,2.9,success,0
7942,0,99.63,#006400,99.81,#006400,2019-01-23 18:12:39.6450000,#90EE90,0,#006400,2.9,success,0
7943,0,99.63,#006400,99.81,#006400,2019-01-23 18:12:39.8480000,#90EE90,0,#006400,2.9,success,0
7944,0,99.63,#006400,99.81,#006400,2019-01-23 18:12:40.0350000,#90EE90,0,#006400,2.9,success,0
7945,0,99.76,#006400,99.88,#006400,2019-01-23 18:13:34.7420000,#90EE90,0,#006400,2.9,success,0
7946,0,99.76,#006400,99.88,#006400,2019-01-23 18:13:35.8380000,#90EE90,0,#006400,2.9,success,0
7947,0,99.76,#006400,99.88,#006400,2019-01-23 18:13:36.2140000,#90EE90,0,#006400,2.9,success,0
7948,0,99.76,#006400,99.88,#006400,2019-01-23 18:13:36.3860000,#90EE90,0,#006400,2.9,success,0
7949,0,99.76,#006400,99.88,#006400,2019-01-23 18:13:36.5440000,#90EE90,0,#006400,2.9,success,0
7950,0,97.01,#006400,98.51,#006400,2019-01-23 18:15:00.2770000,#90EE90,0,#006400,2.9,success,0
7951,0,99.6,#006400,99.8,#006400,2019-01-23 18:16:03.9840000,#90EE90,0,#006400,2.9,success,0
7952,0,99.66,#006400,99.83,#006400,2019-01-23 18:17:09.6940000,#90EE90,0,#006400,3,success,0
7953,0,99.66,#006400,99.83,#006400,2019-01-23 18:17:11.1620000,#90EE90,0,#006400,3,success,0
7954,0,99.66,#006400,99.83,#006400,2019-01-23 18:17:11.6150000,#90EE90,0,#006400,3,success,0
7955,0,99.66,#006400,99.83,#006400,2019-01-23 18:17:11.8030000,#90EE90,0,#006400,3,success,0
7956,0,99.69,#006400,99.84,#006400,2019-01-23 18:18:40.4960000,#90EE90,0,#006400,3,success,0
7957,0,99.69,#006400,99.84,#006400,2019-01-23 18:18:41.7460000,#90EE90,0,#006400,3,success,0
7958,0,99.69,#006400,99.84,#006400,2019-01-23 18:18:41.9180000,#90EE90,0,#006400,3,success,0
7959,0,96.6,#006400,98.3,#006400,2019-01-23 18:19:48.4640000,#90EE90,0,#006400,3,success,0
7960,0,96.6,#006400,98.3,#006400,2019-01-23 18:19:49.5470000,#90EE90,0,#006400,3,success,0
7961,0,96.6,#006400,98.3,#006400,2019-01-23 18:19:49.7200000,#90EE90,0,#006400,3,success,0
7962,0,96.6,#006400,98.3,#006400,2019-01-23 18:19:49.9070000,#90EE90,0,#006400,3,success,0
7963,0,97.55,#006400,98.78,#006400,2019-01-23 23:43:48.0090000,#90EE90,0,#006400,2.6,success,0
7964,0,97.35,#006400,98.67,#006400,2019-01-23 23:45:22.8360000,#90EE90,0,#006400,2.6,success,0
7965,0,98.2,#006400,99.1,#006400,2019-01-23 23:46:51.7610000,#90EE90,0,#006400,2.6,success,0
7966,0,98.2,#006400,99.1,#006400,2019-01-23 23:46:54.5460000,#90EE90,0,#006400,2.6,success,0
7967,0,98.2,#006400,99.1,#006400,2019-01-23 23:46:54.7040000,#90EE90,0,#006400,2.6,success,0
7968,0,98.2,#006400,99.1,#006400,2019-01-23 23:46:54.8760000,#90EE90,0,#006400,2.6,success,0
7969,0,99.7,#006400,99.85,#006400,2019-01-23 23:49:13.2170000,#90EE90,0,#006400,2.6,success,0
7970,0,99.67,#006400,99.83,#006400,2019-01-23 23:51:17.9430000,#90EE90,0,#006400,2.6,success,0
7971,0,98.66,#006400,99.33,#006400,2019-01-23 23:53:29.5550000,#90EE90,0,#006400,2.8,success,0
7972,0,98.66,#006400,99.33,#006400,2019-01-23 23:53:32.0710000,#90EE90,0,#006400,2.8,success,0
7973,0,98.66,#006400,99.33,#006400,2019-01-23 23:53:32.8530000,#90EE90,0,#006400,2.8,success,0
7974,0,99.78,#006400,99.89,#006400,2019-01-23 23:56:14.2650000,#90EE90,0,#006400,2.8,success,0
7975,0,99.18,#006400,99.59,#006400,2019-01-23 23:57:37.1730000,#90EE90,0,#006400,2.6,success,0
7976,0,99.18,#006400,99.59,#006400,2019-01-23 23:57:38.7550000,#90EE90,0,#006400,2.6,success,0
7977,0,99.18,#006400,99.59,#006400,2019-01-23 23:57:39.0370000,#90EE90,0,#006400,2.6,success,0
7978,0,99.6,#006400,99.8,#006400,2019-01-24 00:05:24.9820000,#90EE90,0,#006400,2.6,success,0
7979,0,99.64,#006400,99.82,#006400,2019-01-24 00:08:09.3000000,#90EE90,0,#006400,2.6,success,0
7980,0,99.64,#006400,99.82,#006400,2019-01-24 00:08:10.0970000,#90EE90,0,#006400,2.6,success,0
7981,0,99.64,#006400,99.82,#006400,2019-01-24 00:08:10.8400000,#90EE90,0,#006400,2.6,success,0
7982,0,99.64,#006400,99.82,#006400,2019-01-24 00:08:11.0610000,#90EE90,0,#006400,2.6,success,0
7983,0,99.64,#006400,99.82,#006400,2019-01-24 00:08:11.5310000,#90EE90,0,#006400,2.6,success,0
7984,0,98.85,#006400,99.42,#006400,2019-01-24 00:08:47.3840000,#90EE90,0,#006400,2.6,success,0
7985,0,98.85,#006400,99.42,#006400,2019-01-24 00:08:48.0420000,#90EE90,0,#006400,2.6,success,0
7986,0,98.85,#006400,99.42,#006400,2019-01-24 00:08:50.6400000,#90EE90,0,#006400,2.6,success,0
7987,0,98.85,#006400,99.42,#006400,2019-01-24 00:08:52.9150000,#90EE90,0,#006400,2.6,success,0
7988,0,99.8,#006400,99.9,#006400,2019-01-24 00:10:07.9410000,#90EE90,0,#006400,2.6,success,0
7989,0,99.71,#006400,99.86,#006400,2019-01-24 00:11:26.1410000,#90EE90,0,#006400,2.7,success,0
