id,breakin_use,change_arc_or_contact,count_number,has_data,opt_year,with_load
2379,2012-11-28 00:00:00.0000000,0,1780,1,200,1
2381,2012-11-28 00:00:00.0000000,1,1780,1,200,1
2385,2012-11-28 00:00:00.0000000,0,1780,1,200,1
2387,2012-11-28 00:00:00.0000000,1,1780,1,200,1
2389,2012-11-28 00:00:00.0000000,0,1780,1,200,1
2393,2012-11-28 00:00:00.0000000,0,1780,1,500,1
2395,2012-11-28 00:00:00.0000000,0,1780,1,500,1
2397,2012-11-28 00:00:00.0000000,0,1780,1,500,0
2403,2012-11-28 00:00:00.0000000,0,1750,1,500,1
2411,2012-11-28 00:00:00.0000000,0,1780,1,300,1
2417,2012-11-28 00:00:00.0000000,0,1780,1,500,1
2423,2012-11-28 00:00:00.0000000,0,1800,1,300,1
2437,2012-02-08 00:00:00.0000000,0,6000,1,1200,1
2439,2012-02-08 00:00:00.0000000,0,9000,1,1200,1
2447,2012-11-28 00:00:00.0000000,0,1800,1,300,1
2451,2012-11-28 00:00:00.0000000,0,1900,1,350,1
2453,2012-11-28 00:00:00.0000000,0,1900,1,350,0
2455,2012-11-28 00:00:00.0000000,1,1900,1,350,0
2457,2012-11-28 00:00:00.0000000,1,1900,1,350,0
2459,2012-11-28 00:00:00.0000000,1,1900,1,350,1
2461,2012-11-28 00:00:00.0000000,1,1900,1,350,1
2465,2012-11-28 00:00:00.0000000,0,1900,1,300,1
2467,2012-11-28 00:00:00.0000000,1,1900,1,300,1
2471,2012-11-28 00:00:00.0000000,0,1900,1,300,1
2473,2012-11-28 00:00:00.0000000,1,1900,1,300,1
2475,2012-11-28 00:00:00.0000000,1,1900,1,300,0
2477,2012-11-28 00:00:00.0000000,0,1900,1,300,0
2482,2012-11-28 00:00:00.0000000,0,1900,1,300,0
2489,2012-11-28 00:00:00.0000000,0,1900,1,300,1
2495,2012-11-28 00:00:00.0000000,0,2500,1,100,1
2501,2012-11-28 00:00:00.0000000,0,1400,1,350,1
2507,2012-11-28 00:00:00.0000000,0,35,1,10,1
2512,2012-11-28 00:00:00.0000000,0,300,1,250,1
2518,2012-11-28 00:00:00.0000000,0,450,1,300,1
2523,2012-11-28 00:00:00.0000000,0,350,1,200,1
2528,2012-11-28 00:00:00.0000000,0,350,1,300,1
2533,2012-11-28 00:00:00.0000000,0,350,1,300,1
2538,2012-11-28 00:00:00.0000000,0,350,1,300,1
2543,2012-11-28 00:00:00.0000000,0,350,1,300,1
2548,2012-11-28 00:00:00.0000000,0,140,1,100,1
2553,2012-11-28 00:00:00.0000000,0,450,1,400,1
2558,2012-11-28 00:00:00.0000000,0,350,1,300,1
2563,2012-11-28 00:00:00.0000000,0,350,1,300,1
2568,2012-11-28 00:00:00.0000000,0,300,1,100,1
2573,2012-11-28 00:00:00.0000000,0,250,1,100,1
2578,2012-11-28 00:00:00.0000000,0,350,1,300,1
2584,2012-11-28 00:00:00.0000000,0,350,1,300,1
2589,2009-04-13 00:00:00.0000000,0,380,1,20,1
2599,2016-09-24 00:00:00.0000000,0,1090,1,500,1
2604,2016-09-24 00:00:00.0000000,0,1000,1,500,1
2609,2016-09-24 00:00:00.0000000,0,1000,1,400,1
2616,2015-10-21 00:00:00.0000000,0,500,1,100,1
2620,2016-09-24 00:00:00.0000000,0,1000,1,400,1
2624,2016-09-24 00:00:00.0000000,0,1900,1,500,1
2629,2016-09-24 00:00:00.0000000,0,1000,1,400,1
2635,2016-09-24 00:00:00.0000000,0,1000,1,400,1
2643,2001-03-11 00:00:00.0000000,0,2000,1,100,1
2647,2016-09-24 00:00:00.0000000,0,1000,1,400,1
2654,2016-09-24 00:00:00.0000000,0,1000,1,400,1
2674,2016-03-02 00:00:00.0000000,0,7500,1,1200,1
2682,2018-06-28 00:00:00.0000000,0,1500,1,200,1
2689,2017-02-04 00:00:00.0000000,0,1000,1,500,1
2691,2017-02-04 00:00:00.0000000,0,1000,1,500,1
2699,2006-11-08 00:00:00.0000000,0,60,1,10,1
2702,2006-11-08 00:00:00.0000000,0,60,1,10,1
2704,2006-11-08 00:00:00.0000000,0,60,1,10,1
2710,2006-11-08 00:00:00.0000000,0,100,1,10,1
2716,2011-10-12 00:00:00.0000000,0,500,1,20,1
2721,2011-02-19 00:00:00.0000000,0,1500,1,180,1
2727,2011-02-25 00:00:00.0000000,0,1500,1,100,1
2729,2011-02-25 00:00:00.0000000,0,300,1,50,1
2732,2011-10-12 00:00:00.0000000,0,500,1,20,1
2740,2018-07-05 00:00:00.0000000,0,10,1,2,1
2745,2018-07-05 00:00:00.0000000,0,10,1,2,1
2747,2018-07-05 00:00:00.0000000,1,10,1,2,1
2753,2018-07-05 00:00:00.0000000,0,10,1,2,1
2755,2018-07-05 00:00:00.0000000,0,10,1,2,1
2759,2011-10-12 00:00:00.0000000,0,500,1,20,1
2765,2018-07-05 00:00:00.0000000,0,10,1,2,1
2767,2018-07-05 00:00:00.0000000,0,10,1,2,1
2773,2013-08-28 00:00:00.0000000,0,2000,1,500,1
2781,2018-07-09 00:00:00.0000000,0,10,1,20,1
2784,2018-07-09 00:00:00.0000000,0,10,1,20,1
2786,2018-07-09 00:00:00.0000000,0,10,1,20,1
2797,2018-08-28 00:00:00.0000000,1,8500,1,1000,1
2799,2012-07-11 00:00:00.0000000,0,8500,1,1500,1
2807,2015-10-21 00:00:00.0000000,0,500,1,200,1
2814,2012-02-08 00:00:00.0000000,0,10,1,100,1
2817,2012-02-08 00:00:00.0000000,0,10,1,100,1
2829,2018-06-02 00:00:00.0000000,0,20,1,20,1
2844,2018-07-21 00:00:00.0000000,0,500,1,100,1
2849,2017-02-04 00:00:00.0000000,0,100,1,50,1
2853,2017-02-04 00:00:00.0000000,0,100,1,30,1
2862,2016-09-24 00:00:00.0000000,0,1000,1,400,1
2866,2016-09-24 00:00:00.0000000,0,1000,1,400,1
2868,2016-09-24 00:00:00.0000000,0,1000,1,400,1
2874,2018-06-04 00:00:00.0000000,0,200,1,200,1
2878,2016-09-24 00:00:00.0000000,0,1000,1,400,1
2887,2016-09-24 00:00:00.0000000,0,1000,1,400,1
2889,2016-09-24 00:00:00.0000000,0,1000,1,400,1
2897,2018-07-25 00:00:00.0000000,0,20,1,500,1
2899,2018-07-25 00:00:00.0000000,0,20,1,500,1
2908,2007-04-20 00:00:00.0000000,0,20,1,2,0
2920,2018-07-26 00:00:00.0000000,0,50,1,100,1
2921,2018-07-26 00:00:00.0000000,0,50,1,100,1
2925,2018-07-26 00:00:00.0000000,0,50,1,100,1
2930,2018-07-26 00:00:00.0000000,0,50,1,1000,1
2931,2018-07-26 00:00:00.0000000,0,50,1,1000,1
2933,2018-07-26 00:00:00.0000000,0,50,1,1000,1
2935,2018-07-26 00:00:00.0000000,0,50,1,1000,1
2937,2018-07-26 00:00:00.0000000,0,50,1,1000,1
2939,2018-07-26 00:00:00.0000000,0,50,1,1000,1
2945,2018-07-26 00:00:00.0000000,0,500,1,2000,1
2947,2018-07-26 00:00:00.0000000,0,50,1,200,1
2949,2018-07-26 00:00:00.0000000,0,50,1,200,1
2951,2018-07-26 00:00:00.0000000,0,50,1,200,1
2953,2018-07-26 00:00:00.0000000,0,50,1,200,1
2955,2018-07-26 00:00:00.0000000,0,50,1,200,1
2957,2018-07-26 00:00:00.0000000,0,500,1,3000,1
2959,2018-07-26 00:00:00.0000000,0,500,1,3000,1
2961,2018-07-26 00:00:00.0000000,0,500,1,3000,1
2963,2018-07-26 00:00:00.0000000,0,500,1,3000,1
2965,2018-07-26 00:00:00.0000000,0,500,1,3000,1
2967,2018-07-26 00:00:00.0000000,0,500,1,3000,1
2969,2018-07-26 00:00:00.0000000,0,500,1,3000,1
2971,2018-07-26 00:00:00.0000000,0,500,1,3000,1
2973,2018-07-26 00:00:00.0000000,0,500,1,3000,1
2975,2018-07-26 00:00:00.0000000,0,500,1,3000,1
2977,2018-07-26 00:00:00.0000000,0,500,1,3000,1
2979,2018-07-26 00:00:00.0000000,0,500,1,3000,1
2989,2012-02-08 00:00:00.0000000,0,8600,1,900,1
3014,2014-09-16 00:00:00.0000000,0,50,1,1000,1
3016,2014-09-16 00:00:00.0000000,0,50,1,1000,1
3048,2018-07-31 00:00:00.0000000,0,5,1,100,1
3052,2014-05-11 00:00:00.0000000,0,4200,1,800,1
3063,2016-09-24 00:00:00.0000000,0,1000,1,400,1
3069,2014-05-11 00:00:00.0000000,0,8600,1,900,1
3076,2014-05-11 00:00:00.0000000,0,8600,1,900,1
3082,2014-05-11 00:00:00.0000000,0,8800,1,900,1
3091,2012-02-08 00:00:00.0000000,0,8600,1,900,1
3105,2014-05-11 00:00:00.0000000,0,8600,1,900,1
3113,2014-05-11 00:00:00.0000000,0,8600,1,1200,1
3115,2014-05-11 00:00:00.0000000,0,8600,1,1200,1
3117,2014-05-11 00:00:00.0000000,0,8600,1,1200,1
3125,2014-05-11 00:00:00.0000000,0,8600,1,900,1
3133,2014-05-11 00:00:00.0000000,0,8880,1,900,1
3141,2014-05-11 00:00:00.0000000,0,8000,1,2000,1
3145,2014-05-11 00:00:00.0000000,0,8888,1,2000,1
3153,2016-09-24 00:00:00.0000000,0,1000,1,400,1
3157,2016-09-24 00:00:00.0000000,0,1000,1,400,1
3165,2010-03-15 00:00:00.0000000,0,6789,1,730,1
3169,2016-09-24 00:00:00.0000000,0,1000,1,400,1
3173,2016-09-24 00:00:00.0000000,0,1000,1,400,1
3175,2016-09-24 00:00:00.0000000,0,1000,1,400,0
3177,2016-09-24 00:00:00.0000000,0,1000,1,400,1
3188,2016-09-24 00:00:00.0000000,1,1000,1,400,1
3196,2016-09-24 00:00:00.0000000,1,1000,1,400,1
3200,2014-05-11 00:00:00.0000000,0,1500,1,300,1
3204,2014-05-11 00:00:00.0000000,0,1500,1,300,1
3206,2014-05-11 00:00:00.0000000,0,1500,1,300,1
3208,2014-05-11 00:00:00.0000000,0,1500,1,300,1
3210,2014-05-11 00:00:00.0000000,0,1500,1,300,1
3212,2014-05-11 00:00:00.0000000,0,1500,1,300,1
3214,2014-05-11 00:00:00.0000000,0,1500,1,300,1
3216,2014-05-11 00:00:00.0000000,0,1500,1,300,0
3218,2014-05-11 00:00:00.0000000,0,1500,1,300,0
3220,2014-05-11 00:00:00.0000000,1,1500,1,300,0
3222,2014-05-11 00:00:00.0000000,1,1500,1,300,0
3224,2014-05-11 00:00:00.0000000,1,1500,1,300,1
3226,2014-05-11 00:00:00.0000000,1,1500,1,300,1
3228,2014-05-11 00:00:00.0000000,0,1500,1,300,1
3230,2014-05-11 00:00:00.0000000,0,1500,1,300,1
3234,2010-05-17 00:00:00.0000000,0,4000,1,400,1
3236,2010-05-17 00:00:00.0000000,0,4000,1,400,1
3238,2010-05-17 00:00:00.0000000,0,4000,1,400,0
3240,2010-05-17 00:00:00.0000000,1,4000,1,400,1
3242,2010-05-17 00:00:00.0000000,1,4000,1,400,1
3246,2010-05-17 00:00:00.0000000,0,3000,1,300,1
3250,2010-05-17 00:00:00.0000000,0,3000,1,300,1
3252,2010-05-17 00:00:00.0000000,1,4000,1,400,1
3254,2010-05-17 00:00:00.0000000,0,4000,1,400,1
3256,2010-05-17 00:00:00.0000000,0,4000,1,400,1
3258,2010-05-17 00:00:00.0000000,0,4000,1,400,1
3260,2010-05-17 00:00:00.0000000,0,4000,1,400,0
3262,2010-05-17 00:00:00.0000000,1,4000,1,400,1
3264,2010-05-17 00:00:00.0000000,1,4000,1,400,1
3266,2010-05-17 00:00:00.0000000,1,4000,1,400,0
3270,2010-05-17 00:00:00.0000000,0,8800,1,1000,1
3272,2010-05-17 00:00:00.0000000,1,8800,1,1000,1
3276,2015-04-18 00:00:00.0000000,0,8000,1,1000,0
3278,2015-04-18 00:00:00.0000000,0,8060,1,1000,0
3282,2014-05-11 00:00:00.0000000,0,5000,1,1000,1
3284,2014-05-11 00:00:00.0000000,0,8000,1,1000,1
3286,2015-04-18 00:00:00.0000000,0,4000,1,1000,0
3288,2014-05-11 00:00:00.0000000,0,8000,1,2000,1
3290,2014-05-11 00:00:00.0000000,0,8000,1,2000,0
3292,2014-05-11 00:00:00.0000000,0,8800,1,2000,1
3294,2014-05-11 00:00:00.0000000,0,8800,1,2000,1
3296,2014-05-11 00:00:00.0000000,1,8800,1,2000,1
3302,2014-05-11 00:00:00.0000000,0,8800,1,2000,1
3309,2010-05-17 00:00:00.0000000,0,9900,1,930,1
3311,2010-05-17 00:00:00.0000000,1,9900,1,930,1
3313,2010-05-17 00:00:00.0000000,1,9900,1,930,1
3318,2014-05-11 00:00:00.0000000,0,8800,1,2000,1
3324,2014-05-11 00:00:00.0000000,0,8800,1,2000,1
3330,2014-05-11 00:00:00.0000000,0,8800,1,2000,1
3332,2014-05-11 00:00:00.0000000,0,8800,1,2000,0
3341,2013-03-02 00:00:00.0000000,0,2000,1,500,1
3347,2010-05-17 00:00:00.0000000,0,300,1,500,1
3353,2011-02-12 00:00:00.0000000,0,8888,1,1000,1
3355,2011-02-12 00:00:00.0000000,0,8888,1,1000,1
3357,2011-02-12 00:00:00.0000000,0,8888,1,1000,1
3377,2011-02-12 00:00:00.0000000,0,8800,1,1000,1
3379,2011-02-12 00:00:00.0000000,0,8800,1,1000,1
3388,2011-02-12 00:00:00.0000000,0,12,1,3,1
3392,2011-02-12 00:00:00.0000000,0,8500,1,1008,1
3404,2011-02-12 00:00:00.0000000,0,8500,1,980,1
3414,2011-02-12 00:00:00.0000000,0,8500,1,900,1
3422,2011-02-12 00:00:00.0000000,0,8800,1,1000,1
3431,2012-02-08 00:00:00.0000000,0,8500,1,900,1
3442,2012-02-08 00:00:00.0000000,0,8200,1,900,1
3547,2011-02-12 00:00:00.0000000,0,1,1,500,1
3549,2011-02-12 00:00:00.0000000,0,8500,1,900,1
3551,2011-02-12 00:00:00.0000000,0,8021,1,800,1
3553,2011-02-12 00:00:00.0000000,0,8500,1,900,1
3555,2011-02-12 00:00:00.0000000,0,8500,1,365,1
3557,2011-02-12 00:00:00.0000000,0,5809,1,289,1
3559,2011-02-12 00:00:00.0000000,0,19000,1,600,1
3561,2011-02-12 00:00:00.0000000,0,8500,1,500,1
3563,2011-02-12 00:00:00.0000000,0,8500,1,900,1
3565,2011-02-12 00:00:00.0000000,0,8500,1,900,1
3567,2011-02-12 00:00:00.0000000,0,8500,1,900,1
3569,2011-02-12 00:00:00.0000000,0,8500,1,900,1
3571,2011-02-12 00:00:00.0000000,0,8500,1,900,1
3573,2011-02-12 00:00:00.0000000,0,8500,1,900,1
3575,2011-02-12 00:00:00.0000000,0,8500,1,900,1
3577,2011-02-12 00:00:00.0000000,0,8500,1,900,1
3579,2011-02-12 00:00:00.0000000,0,5000,1,1000,1
3581,2011-02-12 00:00:00.0000000,0,8500,1,900,1
3583,2011-02-12 00:00:00.0000000,0,8500,1,900,1
3585,2011-02-12 00:00:00.0000000,0,8500,1,900,1
3587,2011-02-12 00:00:00.0000000,0,8500,1,900,1
3589,2011-02-12 00:00:00.0000000,0,1500,1,800,1
3591,2011-02-12 00:00:00.0000000,0,900,1,900,1
3593,2011-02-12 00:00:00.0000000,0,500,1,20,1
3595,2011-02-12 00:00:00.0000000,0,900,1,500,1
3597,2011-02-12 00:00:00.0000000,0,8500,1,900,1
3599,2011-02-12 00:00:00.0000000,0,3000,1,30,1
3601,2011-02-12 00:00:00.0000000,0,7000,1,8500,1
3603,2011-02-12 00:00:00.0000000,0,8000,1,1000,1
3605,2011-02-12 00:00:00.0000000,0,50000,1,400,1
3609,2011-02-12 00:00:00.0000000,0,5000,1,400,1
3611,2011-02-12 00:00:00.0000000,0,150,1,15,1
3619,2011-02-12 00:00:00.0000000,0,900,1,50,1
3653,2011-02-12 00:00:00.0000000,1,500,1,56,1
3677,2011-02-12 00:00:00.0000000,0,1500,1,150,1
3697,2014-02-12 00:00:00.0000000,0,9000,1,300,1
3699,2011-02-12 00:00:00.0000000,0,8500,1,900,1
3701,2011-02-12 00:00:00.0000000,0,500,1,50,1
3721,2011-02-12 00:00:00.0000000,0,280,1,100,1
3735,2017-08-07 00:00:00.0000000,0,1000,1,300,1
3740,2011-02-12 00:00:00.0000000,0,280,1,100,1
3754,2017-11-13 00:00:00.0000000,0,560,1,20,1
3758,2014-05-11 00:00:00.0000000,0,1000,1,200,1
3762,2017-11-25 00:00:00.0000000,0,500,1,20,1
3804,2014-05-11 00:00:00.0000000,0,100,1,100,1
3806,2014-05-11 00:00:00.0000000,0,1000,1,100,1
3808,2014-05-11 00:00:00.0000000,0,100,1,20,1
3810,2014-05-11 00:00:00.0000000,0,1000,1,100,1
3812,2014-05-11 00:00:00.0000000,0,1000,1,2000,1
3814,2014-05-11 00:00:00.0000000,0,8800,1,2000,1
3816,2014-05-11 00:00:00.0000000,0,8800,1,2000,1
3818,2014-05-11 00:00:00.0000000,0,8800,1,2000,1
3820,2014-05-11 00:00:00.0000000,0,8800,1,2000,1
3822,2014-05-11 00:00:00.0000000,0,8800,1,2000,1
3824,2014-05-11 00:00:00.0000000,0,10000,1,2000,1
3826,2014-05-11 00:00:00.0000000,0,1000,1,1500,1
3828,2014-05-11 00:00:00.0000000,0,300,1,100,1
3830,2014-05-11 00:00:00.0000000,0,8000,1,2000,1
3832,2014-05-11 00:00:00.0000000,0,1000,1,100,1
3834,2014-05-11 00:00:00.0000000,0,8000,1,2000,1
3836,2014-05-11 00:00:00.0000000,1,8800,1,1000,1
3861,2014-05-11 00:00:00.0000000,0,8800,1,2000,1
3870,2011-04-15 00:00:00.0000000,0,800,1,60,1
3877,2017-11-15 00:00:00.0000000,0,70,1,80,1
3882,2014-05-11 00:00:00.0000000,0,8800,1,2000,1
3914,2018-09-23 00:00:00.0000000,0,20,1,20,1
3920,2015-09-03 00:00:00.0000000,0,500,1,150,1
3925,2010-03-15 00:00:00.0000000,0,6789,1,730,1
3946,2014-05-11 00:00:00.0000000,0,8800,1,900,1
3948,2014-05-11 00:00:00.0000000,0,8800,1,900,1
3950,2014-05-11 00:00:00.0000000,0,8800,1,900,1
3966,2011-02-12 00:00:00.0000000,0,8800,1,900,1
3974,2014-05-11 00:00:00.0000000,0,8800,1,2000,1
3980,2014-05-11 00:00:00.0000000,0,800,1,120,1
4098,2011-02-12 00:00:00.0000000,0,10000,1,5000,1
4101,2011-02-12 00:00:00.0000000,0,100,1,15,1
4104,2011-02-12 00:00:00.0000000,0,200,1,30,1
4105,2011-02-12 00:00:00.0000000,0,200,1,30,1
4107,2011-02-12 00:00:00.0000000,0,2000,1,60,1
4112,2011-02-12 00:00:00.0000000,0,8800,1,3000,1
4114,2011-02-12 00:00:00.0000000,0,800,1,900,1
4116,2011-02-12 00:00:00.0000000,0,8800,1,800,1
4118,2011-02-12 00:00:00.0000000,0,2000,1,30,1
4124,2011-02-12 00:00:00.0000000,0,8800,1,3000,1
4126,2011-02-12 00:00:00.0000000,0,800,1,900,1
4128,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4130,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4132,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4134,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4135,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4136,2011-02-12 00:00:00.0000000,0,800,1,900,1
4137,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4138,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4139,2011-02-12 00:00:00.0000000,0,8800,1,800,1
4141,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4143,2011-02-12 00:00:00.0000000,0,800,1,900,1
4146,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4147,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4150,2011-02-12 00:00:00.0000000,0,10000,1,950,1
4152,2011-02-12 00:00:00.0000000,0,10000,1,950,1
4154,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4159,2011-02-12 00:00:00.0000000,0,2000,1,60,1
4162,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4163,2011-02-12 00:00:00.0000000,0,2000,1,60,1
4165,2011-02-12 00:00:00.0000000,0,10000,1,950,1
4167,2011-02-12 00:00:00.0000000,0,2000,1,60,1
4169,2011-02-12 00:00:00.0000000,1,1000,1,500,1
4175,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4177,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4184,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4187,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4188,2011-02-12 00:00:00.0000000,0,12000,1,3000,1
4195,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4196,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4198,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4202,2011-02-12 00:00:00.0000000,0,12000,1,3000,1
4219,2011-02-12 00:00:00.0000000,0,2000,1,60,1
4243,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4254,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4347,2011-02-12 00:00:00.0000000,0,500,1,80,1
4357,2011-02-12 00:00:00.0000000,0,800,1,100,1
4359,2011-02-12 00:00:00.0000000,0,1800,1,200,1
4361,2011-02-12 00:00:00.0000000,0,3000,1,200,1
4363,2011-02-12 00:00:00.0000000,0,3000,1,20,1
4365,2011-02-12 00:00:00.0000000,0,10000,1,20,1
4367,2011-02-12 00:00:00.0000000,0,5000,1,20,1
4372,2014-05-11 00:00:00.0000000,0,100,1,500,1
4386,2007-04-21 00:00:00.0000000,0,28,1,3,1
4390,2014-05-11 00:00:00.0000000,0,2,1,20,1
4392,2014-05-11 00:00:00.0000000,0,2,1,20,1
4400,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4402,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4409,2011-02-12 00:00:00.0000000,0,8888,1,5000,1
4415,2011-02-12 00:00:00.0000000,0,8888,1,6000,1
4420,2014-05-11 00:00:00.0000000,0,8888,1,5000,1
4428,2011-04-15 00:00:00.0000000,0,8800,1,900,1
4432,2014-05-11 00:00:00.0000000,0,11000,1,1500,1
4439,2014-05-11 00:00:00.0000000,0,8888,1,5555,1
4446,2011-05-11 00:00:00.0000000,0,11000,1,1200,1
4450,2011-05-11 00:00:00.0000000,0,8500,1,900,1
4452,2011-05-11 00:00:00.0000000,0,6500,1,500,1
4457,2011-02-12 00:00:00.0000000,0,1200,1,900,1
4463,2011-02-12 00:00:00.0000000,0,66,1,700,1
4465,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4467,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4472,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4475,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4479,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4481,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4486,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4488,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4490,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4492,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4494,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4496,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4498,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4500,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4502,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4504,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4506,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4508,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4513,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4515,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4517,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4519,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4522,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4524,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4526,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4528,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4530,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4532,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4534,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4536,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4538,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4540,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4542,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4548,2011-02-12 00:00:00.0000000,0,8800,1,900,1
4552,2011-02-12 00:00:00.0000000,0,8000,1,300,1
4557,2011-02-12 00:00:00.0000000,0,8000,1,500,1
4561,2011-02-12 00:00:00.0000000,0,8000,1,500,1
4567,2011-02-12 00:00:00.0000000,0,6000,1,200,1
4572,2011-02-12 00:00:00.0000000,0,8000,1,400,1
4574,2011-02-12 00:00:00.0000000,0,8000,1,400,1
4579,2011-02-12 00:00:00.0000000,0,8800,1,2000,1
4581,2011-02-12 00:00:00.0000000,0,8800,1,2000,1
4583,2011-02-12 00:00:00.0000000,0,8800,1,2000,1
4661,2011-02-12 00:00:00.0000000,0,8800,1,2000,1
4663,2011-02-12 00:00:00.0000000,0,8800,1,2000,1
4665,2011-02-12 00:00:00.0000000,0,8800,1,2000,1
4667,2011-02-12 00:00:00.0000000,0,8800,1,2000,1
4669,2011-02-12 00:00:00.0000000,0,8800,1,2000,1
4671,2011-02-12 00:00:00.0000000,0,8800,1,2000,1
4673,2011-02-12 00:00:00.0000000,0,8800,1,2000,1
4675,2011-02-12 00:00:00.0000000,0,8800,1,2000,1
4681,2011-02-12 00:00:00.0000000,0,800,1,500,1
4686,2011-02-12 00:00:00.0000000,0,8800,1,1200,1
4691,2018-04-10 00:00:00.0000000,0,100,1,5,0
4696,2011-02-12 00:00:00.0000000,0,8800,1,1500,1
4705,2011-02-12 00:00:00.0000000,0,600,1,300,1
4721,2011-02-12 00:00:00.0000000,0,5000,1,600,1
4723,2011-02-12 00:00:00.0000000,0,8888,1,1299,1
4725,2011-02-12 00:00:00.0000000,0,8800,1,1200,1
4735,2011-02-12 00:00:00.0000000,0,8800,1,1250,1
4777,2011-02-12 00:00:00.0000000,1,1000,1,5,1
4779,2011-02-12 00:00:00.0000000,1,1000,1,5,1
4781,2011-02-12 00:00:00.0000000,0,10000,1,100000,1
4783,2011-02-12 00:00:00.0000000,0,10000,1,100000,1
4785,2011-02-12 00:00:00.0000000,0,100,1,1000,1
4787,2011-02-12 00:00:00.0000000,0,8800,1,1200,1
4789,2011-02-12 00:00:00.0000000,0,10000,1,1200,1
4791,2011-02-12 00:00:00.0000000,0,8800,1,1200,1
4793,2011-02-12 00:00:00.0000000,0,8800,1,1200,1
4795,2011-02-12 00:00:00.0000000,0,8800,1,1200,1
4797,2011-02-12 00:00:00.0000000,0,8800,1,1200,1
4799,2011-02-12 00:00:00.0000000,1,8000,1,1000,1
4801,2011-02-12 00:00:00.0000000,0,10000,1,1200,1
4803,2011-02-12 00:00:00.0000000,0,10000,1,4000,1
4841,2018-08-28 00:00:00.0000000,0,5000,1,500,1
4847,2018-08-28 00:00:00.0000000,0,1000,1,100,1
4853,2018-08-28 00:00:00.0000000,0,1000,1,500,1
4859,2015-08-28 00:00:00.0000000,0,5000,1,1000,0
4861,2015-08-28 00:00:00.0000000,0,7000,1,1000,0
4863,2015-08-28 00:00:00.0000000,0,9000,1,1000,0
4865,2015-08-28 00:00:00.0000000,0,7000,1,1000,0
4867,2015-08-28 00:00:00.0000000,0,8000,1,1000,0
4869,2015-08-28 00:00:00.0000000,0,8100,1,1000,0
4875,2018-08-28 00:00:00.0000000,0,1000,1,100,0
4895,2011-05-17 00:00:00.0000000,0,1200,1,1200,1
4896,2011-02-12 00:00:00.0000000,0,8800,1,1200,1
